<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBRF-3.10;0;20100304;132854;8314.00000;3
SBRF-3.10;0;20100304;132855;8313.00000;100
SBRF-3.10;0;20100304;132856;8314.00000;2
SBRF-3.10;0;20100304;132859;8315.00000;1
SBRF-3.10;0;20100304;132901;8314.00000;3
SBRF-3.10;0;20100304;132901;8314.00000;1
SBRF-3.10;0;20100304;132901;8313.00000;11
SBRF-3.10;0;20100304;132901;8312.00000;8
SBRF-3.10;0;20100304;132901;8312.00000;22
SBRF-3.10;0;20100304;132901;8312.00000;5
SBRF-3.10;0;20100304;132901;8312.00000;64
SBRF-3.10;0;20100304;132903;8313.00000;1
SBRF-3.10;0;20100304;132904;8313.00000;3
SBRF-3.10;0;20100304;132906;8313.00000;2
SBRF-3.10;0;20100304;132907;8313.00000;20
SBRF-3.10;0;20100304;132907;8313.00000;3
SBRF-3.10;0;20100304;132908;8313.00000;3
SBRF-3.10;0;20100304;132910;8314.00000;1
SBRF-3.10;0;20100304;132910;8314.00000;2
SBRF-3.10;0;20100304;132910;8314.00000;1
SBRF-3.10;0;20100304;132910;8314.00000;1
SBRF-3.10;0;20100304;132910;8314.00000;15
SBRF-3.10;0;20100304;132910;8314.00000;2
SBRF-3.10;0;20100304;132910;8314.00000;25
SBRF-3.10;0;20100304;132910;8314.00000;1
SBRF-3.10;0;20100304;132910;8315.00000;300
SBRF-3.10;0;20100304;132910;8315.00000;300
SBRF-3.10;0;20100304;132910;8315.00000;300
SBRF-3.10;0;20100304;132910;8315.00000;139
SBRF-3.10;0;20100304;132910;8315.00000;100
SBRF-3.10;0;20100304;132910;8315.00000;80
SBRF-3.10;0;20100304;132910;8315.00000;50
SBRF-3.10;0;20100304;132910;8315.00000;80
SBRF-3.10;0;20100304;132910;8315.00000;100
SBRF-3.10;0;20100304;132910;8315.00000;20
SBRF-3.10;0;20100304;132910;8315.00000;100
SBRF-3.10;0;20100304;132910;8315.00000;2
SBRF-3.10;0;20100304;132911;8315.00000;90
SBRF-3.10;0;20100304;132911;8315.00000;90
SBRF-3.10;0;20100304;132911;8315.00000;200
SBRF-3.10;0;20100304;132911;8314.00000;2
SBRF-3.10;0;20100304;132912;8314.00000;1
SBRF-3.10;0;20100304;132912;8315.00000;89
SBRF-3.10;0;20100304;132912;8315.00000;20
SBRF-3.10;0;20100304;132912;8315.00000;8
SBRF-3.10;0;20100304;132912;8315.00000;20
SBRF-3.10;0;20100304;132914;8314.00000;20
SBRF-3.10;0;20100304;132914;8314.00000;2
SBRF-3.10;0;20100304;132915;8315.00000;1
SBRF-3.10;0;20100304;132915;8314.00000;4
SBRF-3.10;0;20100304;132915;8314.00000;4
SBRF-3.10;0;20100304;132915;8314.00000;4
SBRF-3.10;0;20100304;132915;8315.00000;1
SBRF-3.10;0;20100304;132915;8314.00000;11
SBRF-3.10;0;20100304;132915;8314.00000;2
SBRF-3.10;0;20100304;132915;8313.00000;1
SBRF-3.10;0;20100304;132915;8312.00000;11
SBRF-3.10;0;20100304;132915;8311.00000;1
SBRF-3.10;0;20100304;132915;8311.00000;5
SBRF-3.10;0;20100304;132915;8311.00000;5
SBRF-3.10;0;20100304;132916;8315.00000;44
SBRF-3.10;0;20100304;132916;8315.00000;25
SBRF-3.10;0;20100304;132916;8315.00000;30
SBRF-3.10;0;20100304;132916;8312.00000;7
SBRF-3.10;0;20100304;132916;8311.00000;11
SBRF-3.10;0;20100304;132916;8315.00000;25
SBRF-3.10;0;20100304;132917;8315.00000;1
SBRF-3.10;0;20100304;132918;8312.00000;8
SBRF-3.10;0;20100304;132918;8311.00000;30
SBRF-3.10;0;20100304;132918;8311.00000;20
SBRF-3.10;0;20100304;132919;8314.00000;1
SBRF-3.10;0;20100304;132920;8312.00000;6
SBRF-3.10;0;20100304;132922;8311.00000;3
SBRF-3.10;0;20100304;132922;8311.00000;3
SBRF-3.10;0;20100304;132922;8310.00000;93
SBRF-3.10;0;20100304;132922;8310.00000;1
SBRF-3.10;0;20100304;132927;8311.00000;2
SBRF-3.10;0;20100304;132941;8312.00000;1
SBRF-3.10;0;20100304;132943;8312.00000;1
SBRF-3.10;0;20100304;132945;8313.00000;1
SBRF-3.10;0;20100304;132946;8313.00000;13
SBRF-3.10;0;20100304;132948;8313.00000;9
SBRF-3.10;0;20100304;132949;8315.00000;55
SBRF-3.10;0;20100304;132949;8315.00000;2
SBRF-3.10;0;20100304;132949;8315.00000;2
SBRF-3.10;0;20100304;132949;8315.00000;20
SBRF-3.10;0;20100304;132949;8315.00000;1
SBRF-3.10;0;20100304;132949;8315.00000;1
SBRF-3.10;0;20100304;132949;8316.00000;3
SBRF-3.10;0;20100304;132949;8317.00000;10
SBRF-3.10;0;20100304;132949;8317.00000;1
SBRF-3.10;0;20100304;132949;8315.00000;24
SBRF-3.10;0;20100304;132950;8316.00000;2
SBRF-3.10;0;20100304;132950;8317.00000;7
SBRF-3.10;0;20100304;132950;8316.00000;1
SBRF-3.10;0;20100304;132950;8319.00000;2
SBRF-3.10;0;20100304;132950;8319.00000;5
SBRF-3.10;0;20100304;132950;8319.00000;1
SBRF-3.10;0;20100304;132950;8319.00000;2
SBRF-3.10;0;20100304;132951;8316.00000;2
SBRF-3.10;0;20100304;132951;8315.00000;3
SBRF-3.10;0;20100304;132952;8319.00000;8
SBRF-3.10;0;20100304;132952;8319.00000;12
SBRF-3.10;0;20100304;132955;8316.00000;10
SBRF-3.10;0;20100304;132955;8316.00000;79
SBRF-3.10;0;20100304;132955;8316.00000;6
SBRF-3.10;0;20100304;132955;8316.00000;19
SBRF-3.10;0;20100304;132959;8319.00000;8
SBRF-3.10;0;20100304;132959;8319.00000;20
SBRF-3.10;0;20100304;132959;8319.00000;90
SBRF-3.10;0;20100304;132959;8319.00000;1
SBRF-3.10;0;20100304;132959;8319.00000;6
SBRF-3.10;0;20100304;132959;8319.00000;6
SBRF-3.10;0;20100304;133000;8317.00000;1
SBRF-3.10;0;20100304;133001;8318.00000;4
SBRF-3.10;0;20100304;133001;8318.00000;2
SBRF-3.10;0;20100304;133001;8320.00000;1
SBRF-3.10;0;20100304;133001;8318.00000;12
SBRF-3.10;0;20100304;133001;8320.00000;14
SBRF-3.10;0;20100304;133001;8320.00000;5
SBRF-3.10;0;20100304;133001;8320.00000;8
SBRF-3.10;0;20100304;133001;8320.00000;1
SBRF-3.10;0;20100304;133001;8320.00000;5
SBRF-3.10;0;20100304;133001;8320.00000;1
SBRF-3.10;0;20100304;133001;8320.00000;54
SBRF-3.10;0;20100304;133001;8320.00000;46
SBRF-3.10;0;20100304;133001;8320.00000;2
SBRF-3.10;0;20100304;133001;8318.00000;2
SBRF-3.10;0;20100304;133002;8321.00000;2
SBRF-3.10;0;20100304;133002;8318.00000;40
SBRF-3.10;0;20100304;133002;8317.00000;80
SBRF-3.10;0;20100304;133002;8317.00000;5
SBRF-3.10;0;20100304;133002;8317.00000;100
SBRF-3.10;0;20100304;133003;8316.00000;16
SBRF-3.10;0;20100304;133003;8317.00000;4
SBRF-3.10;0;20100304;133004;8315.00000;12
SBRF-3.10;0;20100304;133005;8315.00000;11
SBRF-3.10;0;20100304;133005;8315.00000;3
SBRF-3.10;0;20100304;133006;8315.00000;16
SBRF-3.10;0;20100304;133006;8315.00000;3
SBRF-3.10;0;20100304;133006;8315.00000;9
SBRF-3.10;0;20100304;133006;8315.00000;6
SBRF-3.10;0;20100304;133007;8315.00000;16
SBRF-3.10;0;20100304;133007;8315.00000;12
SBRF-3.10;0;20100304;133007;8315.00000;41
SBRF-3.10;0;20100304;133007;8315.00000;4
SBRF-3.10;0;20100304;133007;8315.00000;5
SBRF-3.10;0;20100304;133007;8313.00000;1
SBRF-3.10;0;20100304;133007;8315.00000;8
SBRF-3.10;0;20100304;133007;8315.00000;2
SBRF-3.10;0;20100304;133007;8316.00000;8
SBRF-3.10;0;20100304;133007;8316.00000;28
SBRF-3.10;0;20100304;133007;8312.00000;2
SBRF-3.10;0;20100304;133007;8312.00000;1
SBRF-3.10;0;20100304;133007;8312.00000;4
SBRF-3.10;0;20100304;133007;8311.00000;1
SBRF-3.10;0;20100304;133007;8311.00000;1
SBRF-3.10;0;20100304;133008;8312.00000;2
SBRF-3.10;0;20100304;133008;8312.00000;10
SBRF-3.10;0;20100304;133009;8313.00000;40
SBRF-3.10;0;20100304;133009;8311.00000;19
SBRF-3.10;0;20100304;133009;8311.00000;19
SBRF-3.10;0;20100304;133009;8311.00000;2
SBRF-3.10;0;20100304;133009;8310.00000;60
SBRF-3.10;0;20100304;133009;8310.00000;75
SBRF-3.10;0;20100304;133009;8310.00000;104
SBRF-3.10;0;20100304;133009;8310.00000;1
SBRF-3.10;0;20100304;133009;8310.00000;2
SBRF-3.10;0;20100304;133009;8309.00000;1
SBRF-3.10;0;20100304;133009;8309.00000;25
SBRF-3.10;0;20100304;133010;8309.00000;16
SBRF-3.10;0;20100304;133010;8309.00000;1
SBRF-3.10;0;20100304;133010;8309.00000;16
SBRF-3.10;0;20100304;133010;8308.00000;1
SBRF-3.10;0;20100304;133010;8309.00000;8
SBRF-3.10;0;20100304;133010;8309.00000;23
SBRF-3.10;0;20100304;133010;8308.00000;12
SBRF-3.10;0;20100304;133010;8308.00000;2
SBRF-3.10;0;20100304;133011;8307.00000;10
SBRF-3.10;0;20100304;133011;8306.00000;1
SBRF-3.10;0;20100304;133011;8303.00000;2
SBRF-3.10;0;20100304;133011;8303.00000;2
SBRF-3.10;0;20100304;133011;8303.00000;1
SBRF-3.10;0;20100304;133012;8304.00000;2
SBRF-3.10;0;20100304;133012;8304.00000;8
SBRF-3.10;0;20100304;133012;8303.00000;1
SBRF-3.10;0;20100304;133012;8303.00000;1
SBRF-3.10;0;20100304;133014;8305.00000;2
SBRF-3.10;0;20100304;133014;8305.00000;6
SBRF-3.10;0;20100304;133014;8305.00000;6
SBRF-3.10;0;20100304;133015;8306.00000;2
SBRF-3.10;0;20100304;133015;8308.00000;3
SBRF-3.10;0;20100304;133015;8308.00000;2
SBRF-3.10;0;20100304;133015;8308.00000;1
SBRF-3.10;0;20100304;133015;8308.00000;5
SBRF-3.10;0;20100304;133015;8308.00000;5
SBRF-3.10;0;20100304;133015;8308.00000;2
SBRF-3.10;0;20100304;133015;8308.00000;26
SBRF-3.10;0;20100304;133016;8305.00000;4
SBRF-3.10;0;20100304;133016;8304.00000;1
SBRF-3.10;0;20100304;133016;8303.00000;4
SBRF-3.10;0;20100304;133018;8304.00000;3
SBRF-3.10;0;20100304;133018;8303.00000;12
SBRF-3.10;0;20100304;133019;8304.00000;2
SBRF-3.10;0;20100304;133019;8304.00000;3
SBRF-3.10;0;20100304;133020;8305.00000;2
SBRF-3.10;0;20100304;133020;8304.00000;4
SBRF-3.10;0;20100304;133021;8304.00000;4
SBRF-3.10;0;20100304;133021;8304.00000;4
SBRF-3.10;0;20100304;133021;8304.00000;16
SBRF-3.10;0;20100304;133021;8304.00000;6
SBRF-3.10;0;20100304;133022;8306.00000;2
SBRF-3.10;0;20100304;133022;8304.00000;13
SBRF-3.10;0;20100304;133022;8303.00000;12
SBRF-3.10;0;20100304;133022;8303.00000;9
SBRF-3.10;0;20100304;133024;8303.00000;2
SBRF-3.10;0;20100304;133025;8303.00000;1
SBRF-3.10;0;20100304;133025;8305.00000;1
SBRF-3.10;0;20100304;133027;8303.00000;25
SBRF-3.10;0;20100304;133030;8303.00000;9
SBRF-3.10;0;20100304;133030;8303.00000;2
SBRF-3.10;0;20100304;133030;8302.00000;2
SBRF-3.10;0;20100304;133030;8302.00000;1
SBRF-3.10;0;20100304;133030;8302.00000;1
SBRF-3.10;0;20100304;133030;8302.00000;50
SBRF-3.10;0;20100304;133030;8302.00000;1
SBRF-3.10;0;20100304;133030;8302.00000;143
SBRF-3.10;0;20100304;133032;8305.00000;6
SBRF-3.10;0;20100304;133032;8305.00000;10
SBRF-3.10;0;20100304;133032;8306.00000;20
SBRF-3.10;0;20100304;133032;8307.00000;1
SBRF-3.10;0;20100304;133032;8307.00000;10
SBRF-3.10;0;20100304;133033;8307.00000;1
SBRF-3.10;0;20100304;133034;8306.00000;15
SBRF-3.10;0;20100304;133038;8306.00000;5
SBRF-3.10;0;20100304;133038;8305.00000;1
SBRF-3.10;0;20100304;133038;8308.00000;1
SBRF-3.10;0;20100304;133038;8308.00000;2
SBRF-3.10;0;20100304;133039;8307.00000;2
SBRF-3.10;0;20100304;133039;8307.00000;3
SBRF-3.10;0;20100304;133039;8307.00000;1
SBRF-3.10;0;20100304;133039;8307.00000;16
SBRF-3.10;0;20100304;133040;8307.00000;3
SBRF-3.10;0;20100304;133043;8308.00000;10
SBRF-3.10;0;20100304;133044;8308.00000;5
SBRF-3.10;0;20100304;133044;8306.00000;13
SBRF-3.10;0;20100304;133045;8305.00000;6
SBRF-3.10;0;20100304;133045;8305.00000;6
SBRF-3.10;0;20100304;133045;8305.00000;4
SBRF-3.10;0;20100304;133045;8305.00000;11
SBRF-3.10;0;20100304;133045;8305.00000;1
SBRF-3.10;0;20100304;133046;8306.00000;18
SBRF-3.10;0;20100304;133047;8306.00000;1
SBRF-3.10;0;20100304;133047;8305.00000;4
SBRF-3.10;0;20100304;133048;8305.00000;15
SBRF-3.10;0;20100304;133051;8306.00000;5
SBRF-3.10;0;20100304;133051;8305.00000;3
SBRF-3.10;0;20100304;133054;8306.00000;2
SBRF-3.10;0;20100304;133054;8305.00000;3
SBRF-3.10;0;20100304;133055;8307.00000;10
SBRF-3.10;0;20100304;133055;8305.00000;18
SBRF-3.10;0;20100304;133056;8305.00000;5
SBRF-3.10;0;20100304;133059;8306.00000;1
SBRF-3.10;0;20100304;133059;8305.00000;1
SBRF-3.10;0;20100304;133103;8304.00000;10
SBRF-3.10;0;20100304;133103;8303.00000;1
SBRF-3.10;0;20100304;133103;8303.00000;1
SBRF-3.10;0;20100304;133107;8303.00000;10
SBRF-3.10;0;20100304;133108;8303.00000;90
SBRF-3.10;0;20100304;133109;8303.00000;6
SBRF-3.10;0;20100304;133113;8304.00000;5
SBRF-3.10;0;20100304;133114;8301.00000;10
SBRF-3.10;0;20100304;133114;8301.00000;2
SBRF-3.10;0;20100304;133114;8301.00000;8
SBRF-3.10;0;20100304;133114;8301.00000;3
SBRF-3.10;0;20100304;133114;8301.00000;2
SBRF-3.10;0;20100304;133114;8301.00000;1
SBRF-3.10;0;20100304;133114;8305.00000;1
SBRF-3.10;0;20100304;133115;8302.00000;1
SBRF-3.10;0;20100304;133116;8305.00000;3
SBRF-3.10;0;20100304;133116;8303.00000;4
SBRF-3.10;0;20100304;133117;8304.00000;1
SBRF-3.10;0;20100304;133117;8303.00000;1
SBRF-3.10;0;20100304;133118;8302.00000;1
SBRF-3.10;0;20100304;133118;8302.00000;5
SBRF-3.10;0;20100304;133118;8300.00000;1
SBRF-3.10;0;20100304;133118;8300.00000;1
SBRF-3.10;0;20100304;133118;8300.00000;1
SBRF-3.10;0;20100304;133118;8300.00000;1
SBRF-3.10;0;20100304;133118;8300.00000;2
SBRF-3.10;0;20100304;133121;8303.00000;1
SBRF-3.10;0;20100304;133121;8303.00000;1
SBRF-3.10;0;20100304;133121;8303.00000;3
SBRF-3.10;0;20100304;133121;8300.00000;5
SBRF-3.10;0;20100304;133121;8300.00000;4
SBRF-3.10;0;20100304;133121;8300.00000;1
SBRF-3.10;0;20100304;133123;8300.00000;2
SBRF-3.10;0;20100304;133124;8304.00000;5
SBRF-3.10;0;20100304;133126;8304.00000;4
SBRF-3.10;0;20100304;133133;8304.00000;1
SBRF-3.10;0;20100304;133141;8304.00000;1
SBRF-3.10;0;20100304;133141;8304.00000;1
SBRF-3.10;0;20100304;133141;8304.00000;1
SBRF-3.10;0;20100304;133141;8305.00000;11
SBRF-3.10;0;20100304;133141;8305.00000;286
SBRF-3.10;0;20100304;133141;8305.00000;300
SBRF-3.10;0;20100304;133141;8305.00000;80
SBRF-3.10;0;20100304;133141;8305.00000;100
SBRF-3.10;0;20100304;133141;8305.00000;100
SBRF-3.10;0;20100304;133141;8305.00000;40
SBRF-3.10;0;20100304;133141;8305.00000;94
SBRF-3.10;0;20100304;133141;8305.00000;5
SBRF-3.10;0;20100304;133141;8306.00000;10
SBRF-3.10;0;20100304;133141;8306.00000;5
SBRF-3.10;0;20100304;133141;8306.00000;5
SBRF-3.10;0;20100304;133141;8307.00000;5
SBRF-3.10;0;20100304;133142;8306.00000;1
SBRF-3.10;0;20100304;133142;8306.00000;2
SBRF-3.10;0;20100304;133143;8308.00000;2
SBRF-3.10;0;20100304;133143;8308.00000;1
SBRF-3.10;0;20100304;133143;8308.00000;3
SBRF-3.10;0;20100304;133143;8305.00000;20
SBRF-3.10;0;20100304;133144;8304.00000;3
SBRF-3.10;0;20100304;133144;8305.00000;136
SBRF-3.10;0;20100304;133144;8304.00000;13
SBRF-3.10;0;20100304;133145;8308.00000;2
SBRF-3.10;0;20100304;133146;8304.00000;18
SBRF-3.10;0;20100304;133151;8306.00000;1
SBRF-3.10;0;20100304;133153;8306.00000;4
SBRF-3.10;0;20100304;133153;8306.00000;1
SBRF-3.10;0;20100304;133156;8305.00000;1
SBRF-3.10;0;20100304;133156;8305.00000;1
SBRF-3.10;0;20100304;133156;8306.00000;3
SBRF-3.10;0;20100304;133157;8309.00000;1
SBRF-3.10;0;20100304;133202;8307.00000;1
SBRF-3.10;0;20100304;133202;8307.00000;5
SBRF-3.10;0;20100304;133202;8306.00000;9
SBRF-3.10;0;20100304;133205;8306.00000;20
SBRF-3.10;0;20100304;133205;8306.00000;5
SBRF-3.10;0;20100304;133205;8305.00000;1
SBRF-3.10;0;20100304;133205;8305.00000;1
SBRF-3.10;0;20100304;133205;8305.00000;4
SBRF-3.10;0;20100304;133206;8305.00000;8
SBRF-3.10;0;20100304;133206;8305.00000;4
SBRF-3.10;0;20100304;133207;8304.00000;3
SBRF-3.10;0;20100304;133207;8304.00000;2
SBRF-3.10;0;20100304;133207;8304.00000;1
SBRF-3.10;0;20100304;133207;8307.00000;1
SBRF-3.10;0;20100304;133208;8308.00000;4
SBRF-3.10;0;20100304;133208;8308.00000;6
SBRF-3.10;0;20100304;133208;8308.00000;3
SBRF-3.10;0;20100304;133208;8308.00000;10
SBRF-3.10;0;20100304;133209;8309.00000;19
SBRF-3.10;0;20100304;133209;8310.00000;11
SBRF-3.10;0;20100304;133210;8306.00000;3
SBRF-3.10;0;20100304;133211;8306.00000;2
SBRF-3.10;0;20100304;133211;8305.00000;8
SBRF-3.10;0;20100304;133211;8305.00000;150
SBRF-3.10;0;20100304;133211;8305.00000;10
SBRF-3.10;0;20100304;133211;8305.00000;3
SBRF-3.10;0;20100304;133211;8305.00000;45
SBRF-3.10;0;20100304;133211;8305.00000;300
SBRF-3.10;0;20100304;133211;8304.00000;4
SBRF-3.10;0;20100304;133211;8305.00000;150
SBRF-3.10;0;20100304;133211;8305.00000;100
SBRF-3.10;0;20100304;133211;8305.00000;40
SBRF-3.10;0;20100304;133211;8305.00000;51
SBRF-3.10;0;20100304;133211;8305.00000;63
SBRF-3.10;0;20100304;133211;8305.00000;1
SBRF-3.10;0;20100304;133211;8305.00000;75
SBRF-3.10;0;20100304;133211;8305.00000;2
SBRF-3.10;0;20100304;133214;8308.00000;1
SBRF-3.10;0;20100304;133214;8309.00000;2
SBRF-3.10;0;20100304;133216;8308.00000;10
SBRF-3.10;0;20100304;133216;8307.00000;1
SBRF-3.10;0;20100304;133216;8306.00000;11
SBRF-3.10;0;20100304;133217;8306.00000;57
SBRF-3.10;0;20100304;133218;8309.00000;5
SBRF-3.10;0;20100304;133220;8309.00000;1
SBRF-3.10;0;20100304;133221;8309.00000;1
SBRF-3.10;0;20100304;133222;8309.00000;1
SBRF-3.10;0;20100304;133222;8309.00000;5
SBRF-3.10;0;20100304;133222;8309.00000;5
SBRF-3.10;0;20100304;133222;8310.00000;1
SBRF-3.10;0;20100304;133222;8310.00000;38
SBRF-3.10;0;20100304;133222;8310.00000;1
SBRF-3.10;0;20100304;133222;8310.00000;11
SBRF-3.10;0;20100304;133224;8312.00000;2
SBRF-3.10;0;20100304;133224;8312.00000;1
SBRF-3.10;0;20100304;133224;8313.00000;1
SBRF-3.10;0;20100304;133226;8314.00000;1
SBRF-3.10;0;20100304;133227;8313.00000;1
SBRF-3.10;0;20100304;133227;8313.00000;4
SBRF-3.10;0;20100304;133228;8313.00000;1
SBRF-3.10;0;20100304;133228;8313.00000;2
SBRF-3.10;0;20100304;133229;8313.00000;1
SBRF-3.10;0;20100304;133230;8313.00000;1
SBRF-3.10;0;20100304;133230;8313.00000;5
SBRF-3.10;0;20100304;133232;8313.00000;1
SBRF-3.10;0;20100304;133232;8313.00000;2
SBRF-3.10;0;20100304;133232;8313.00000;2
SBRF-3.10;0;20100304;133232;8313.00000;1
SBRF-3.10;0;20100304;133233;8313.00000;1
SBRF-3.10;0;20100304;133233;8313.00000;9
SBRF-3.10;0;20100304;133233;8313.00000;73
SBRF-3.10;0;20100304;133233;8314.00000;18
SBRF-3.10;0;20100304;133234;8314.00000;2
SBRF-3.10;0;20100304;133234;8314.00000;1
SBRF-3.10;0;20100304;133235;8314.00000;22
SBRF-3.10;0;20100304;133235;8314.00000;106
SBRF-3.10;0;20100304;133235;8315.00000;3
SBRF-3.10;0;20100304;133235;8315.00000;12
SBRF-3.10;0;20100304;133235;8315.00000;5
SBRF-3.10;0;20100304;133235;8316.00000;10
SBRF-3.10;0;20100304;133235;8316.00000;6
SBRF-3.10;0;20100304;133235;8317.00000;5
SBRF-3.10;0;20100304;133235;8317.00000;10
SBRF-3.10;0;20100304;133235;8318.00000;5
SBRF-3.10;0;20100304;133235;8318.00000;14
SBRF-3.10;0;20100304;133236;8317.00000;2
SBRF-3.10;0;20100304;133236;8317.00000;10
SBRF-3.10;0;20100304;133236;8319.00000;5
SBRF-3.10;0;20100304;133236;8319.00000;3
SBRF-3.10;0;20100304;133236;8318.00000;20
SBRF-3.10;0;20100304;133237;8317.00000;3
SBRF-3.10;0;20100304;133238;8316.00000;1
SBRF-3.10;0;20100304;133238;8317.00000;3
SBRF-3.10;0;20100304;133238;8317.00000;2
SBRF-3.10;0;20100304;133238;8317.00000;1
SBRF-3.10;0;20100304;133239;8317.00000;1
SBRF-3.10;0;20100304;133240;8316.00000;1
SBRF-3.10;0;20100304;133240;8317.00000;10
SBRF-3.10;0;20100304;133240;8319.00000;1
SBRF-3.10;0;20100304;133241;8319.00000;1
SBRF-3.10;0;20100304;133242;8319.00000;1
SBRF-3.10;0;20100304;133243;8317.00000;1
SBRF-3.10;0;20100304;133244;8315.00000;1
SBRF-3.10;0;20100304;133244;8314.00000;17
SBRF-3.10;0;20100304;133244;8317.00000;1
SBRF-3.10;0;20100304;133245;8317.00000;1
SBRF-3.10;0;20100304;133246;8317.00000;1
SBRF-3.10;0;20100304;133247;8314.00000;5
SBRF-3.10;0;20100304;133247;8314.00000;1
SBRF-3.10;0;20100304;133247;8313.00000;10
SBRF-3.10;0;20100304;133247;8313.00000;10
SBRF-3.10;0;20100304;133247;8313.00000;10
SBRF-3.10;0;20100304;133247;8313.00000;6
SBRF-3.10;0;20100304;133247;8312.00000;150
SBRF-3.10;0;20100304;133247;8312.00000;300
SBRF-3.10;0;20100304;133247;8310.00000;8
SBRF-3.10;0;20100304;133247;8310.00000;300
SBRF-3.10;0;20100304;133247;8310.00000;10
SBRF-3.10;0;20100304;133247;8310.00000;100
SBRF-3.10;0;20100304;133247;8310.00000;90
SBRF-3.10;0;20100304;133247;8317.00000;1
SBRF-3.10;0;20100304;133249;8316.00000;1
SBRF-3.10;0;20100304;133249;8314.00000;29
SBRF-3.10;0;20100304;133250;8314.00000;1
SBRF-3.10;0;20100304;133250;8313.00000;1
SBRF-3.10;0;20100304;133251;8312.00000;8
SBRF-3.10;0;20100304;133251;8312.00000;12
SBRF-3.10;0;20100304;133251;8312.00000;8
SBRF-3.10;0;20100304;133251;8313.00000;157
SBRF-3.10;0;20100304;133251;8313.00000;1
SBRF-3.10;0;20100304;133252;8315.00000;1
SBRF-3.10;0;20100304;133253;8315.00000;1
SBRF-3.10;0;20100304;133255;8315.00000;1
SBRF-3.10;0;20100304;133256;8314.00000;1
SBRF-3.10;0;20100304;133257;8314.00000;1
SBRF-3.10;0;20100304;133258;8311.00000;1
SBRF-3.10;0;20100304;133259;8314.00000;1
SBRF-3.10;0;20100304;133300;8314.00000;1
SBRF-3.10;0;20100304;133301;8313.00000;1
SBRF-3.10;0;20100304;133302;8311.00000;9
SBRF-3.10;0;20100304;133303;8311.00000;21
SBRF-3.10;0;20100304;133303;8313.00000;1
SBRF-3.10;0;20100304;133305;8312.00000;1
SBRF-3.10;0;20100304;133306;8312.00000;1
SBRF-3.10;0;20100304;133307;8310.00000;2
SBRF-3.10;0;20100304;133307;8312.00000;1
SBRF-3.10;0;20100304;133309;8312.00000;1
SBRF-3.10;0;20100304;133310;8312.00000;1
SBRF-3.10;0;20100304;133310;8310.00000;1
SBRF-3.10;0;20100304;133310;8310.00000;72
SBRF-3.10;0;20100304;133310;8310.00000;1
SBRF-3.10;0;20100304;133311;8310.00000;16
SBRF-3.10;0;20100304;133312;8312.00000;1
SBRF-3.10;0;20100304;133313;8311.00000;1
SBRF-3.10;0;20100304;133314;8311.00000;5
SBRF-3.10;0;20100304;133314;8310.00000;1
SBRF-3.10;0;20100304;133314;8310.00000;1
SBRF-3.10;0;20100304;133314;8310.00000;80
SBRF-3.10;0;20100304;133315;8307.00000;3
SBRF-3.10;0;20100304;133315;8307.00000;2
SBRF-3.10;0;20100304;133315;8307.00000;1
SBRF-3.10;0;20100304;133315;8310.00000;1
SBRF-3.10;0;20100304;133316;8307.00000;1
SBRF-3.10;0;20100304;133316;8310.00000;1
SBRF-3.10;0;20100304;133318;8309.00000;1
SBRF-3.10;0;20100304;133319;8310.00000;1
SBRF-3.10;0;20100304;133319;8307.00000;1
SBRF-3.10;0;20100304;133320;8307.00000;7
SBRF-3.10;0;20100304;133320;8306.00000;11
SBRF-3.10;0;20100304;133322;8309.00000;1
SBRF-3.10;0;20100304;133332;8309.00000;1
SBRF-3.10;0;20100304;133337;8309.00000;1
SBRF-3.10;0;20100304;133339;8308.00000;1
SBRF-3.10;0;20100304;133341;8309.00000;1
SBRF-3.10;0;20100304;133342;8309.00000;1
SBRF-3.10;0;20100304;133344;8308.00000;1
SBRF-3.10;0;20100304;133346;8306.00000;18
SBRF-3.10;0;20100304;133346;8307.00000;1
SBRF-3.10;0;20100304;133347;8306.00000;23
SBRF-3.10;0;20100304;133348;8306.00000;1
SBRF-3.10;0;20100304;133349;8306.00000;1
SBRF-3.10;0;20100304;133349;8306.00000;1
SBRF-3.10;0;20100304;133351;8306.00000;1
SBRF-3.10;0;20100304;133353;8306.00000;1
SBRF-3.10;0;20100304;133354;8306.00000;1
SBRF-3.10;0;20100304;133355;8306.00000;1
SBRF-3.10;0;20100304;133357;8307.00000;1
SBRF-3.10;0;20100304;133358;8307.00000;1
SBRF-3.10;0;20100304;133400;8305.00000;5
SBRF-3.10;0;20100304;133400;8305.00000;2
SBRF-3.10;0;20100304;133400;8305.00000;10
SBRF-3.10;0;20100304;133400;8303.00000;3
